"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"lcl|CP002684.1_cds_AEE34269.1_9666",1202.62824747622,0.205971720305581,0.0948952534853901,50.7890891382664,3.26520693720772e-09,2.77696900009405e-08
"lcl|CP002688.1_cds_AED96622.1_45757",99.0927984559485,-0.474792052378539,0.171242349037393,50.7766025679824,3.28410437763778e-09,2.7921610573214e-08
"lcl|CP002684.1_cds_AEE31862.1_6390",3991.04569435944,0.73643271331872,0.200343783512619,50.7709765516568,3.29265449287789e-09,2.79854897294539e-08
"lcl|CP002688.1_cds_AED95135.1_43768",29.0102311364029,-0.516221227684838,0.67897835380962,50.7618688411846,3.30654295160006e-09,2.80946869485339e-08
"lcl|CP002687.1_cds_AEE83820.2_32544",5849.44780111693,0.144341109100876,0.101739992813672,50.749246764198,3.3258870869257e-09,2.82501560807025e-08
"lcl|CP002687.1_cds_AEE85790.1_35280",1880.94849159919,-0.0817938083396666,0.169664167957897,50.7481549446704,3.32756566043514e-09,2.82555229436257e-08
"lcl|CP002686.1_cds_AEE76388.1_24116",1090.51186184653,-0.0799941847704222,0.098221519908273,50.733882709613,3.34958574137963e-09,2.84335589631452e-08
"lcl|CP002684.1_cds_AEE29556.1_3292",211.032502283882,0.418097019919979,0.128622131639941,50.7274139953544,3.35961384121664e-09,2.85097189656718e-08
"lcl|CP002686.1_cds_ANM65921.1_25891",2489.36463720319,-0.217421177253404,0.290185632831763,50.7261170029553,3.36162809703386e-09,2.85178469048812e-08
"lcl|CP002685.1_cds_AEC05452.1_12745",2155.19847437349,0.572415024351899,0.0761658379945133,50.6810081003231,3.43243707017344e-09,2.90909306183944e-08
"lcl|CP002688.1_cds_AED97867.1_47448",1994.61136857724,-0.349841537063777,0.0668157583115178,50.6811160044425,3.43226592814971e-09,2.90909306183944e-08
"lcl|CP002684.1_cds_ANM60901.1_9490",1148.97466046246,-0.158728404631496,0.0692937199274426,50.68097972287,3.43248207982836e-09,2.90909306183944e-08
"lcl|CP002686.1_cds_AEE79799.1_28770",1720.29534983225,0.141816466611032,0.0466838474279277,50.6803425797523,3.43349281137307e-09,2.90909306183944e-08
"lcl|CP002687.1_cds_AEE84407.1_33414",213.027676742434,-0.208336752720951,0.164692262763303,50.623526646948,3.52482560169183e-09,2.98553945064541e-08
"lcl|CP002684.1_cds_AEE36367.1_12481",1059.68012832584,0.579804218947059,0.177712190395923,50.5898730570302,3.5800621501474e-09,3.03137382939394e-08
"lcl|CP002685.1_cds_AEC05915.1_13403",2021.7508203567,-0.065101623065476,0.0967367158303621,50.5884147417378,3.58247512666632e-09,3.0324657751405e-08
"lcl|CP002688.1_cds_AED90524.1_37485",2011.18884560448,0.455658312479022,0.114541029215804,50.5751066938495,3.60457008325066e-09,3.05021206355073e-08
"lcl|CP002688.1_cds_AED95802.1_44690",12971.6862775402,1.45689683181921,0.621194783786663,50.5728573336042,3.6083180237986e-09,3.05242672310935e-08
"lcl|CP002686.1_cds_AEE75477.1_22858",162.01720027873,0.153597094717354,0.159055099502207,50.5574461322682,3.63410122643459e-09,3.07327470258068e-08
"lcl|CP002684.1_cds_AEE34633.1_10139",567.588798574073,-0.197628942951022,0.089123446596771,50.5536271896523,3.64051871871276e-09,3.0777376227038e-08
"lcl|CP002684.1_cds_AEE28719.1_2181",665.549314516611,-0.290185263683928,0.119815113145301,50.5460568455692,3.65327360926256e-09,3.08755378235547e-08
"lcl|CP002684.1_cds_AEE36107.1_12100",91.3486999591942,0.511871126380112,0.253095028169107,50.5410766379636,3.66168878645691e-09,3.09369724887693e-08
"lcl|CP002688.1_cds_AED97918.1_47514",503.545670376561,-1.00018891116723,0.231697044458834,50.5336376159354,3.67429467496121e-09,3.10337642227481e-08
"lcl|CP002685.1_cds_AEC10301.1_19375",1407.36629740842,0.0858664995502494,0.0796342818131309,50.5261938772713,3.68695184763256e-09,3.11309284250839e-08
"lcl|CP002688.1_cds_AED94922.1_43467",383.530482509417,0.028406523050472,0.107577004946586,50.5109157864467,3.71306666752444e-09,3.13416265238133e-08
"lcl|CP002685.1_cds_AEC07236.1_15171",16.368160622693,2.34129461784709,1.43754104661886,50.4977690941549,3.73568580295807e-09,3.15226953938887e-08
"lcl|CP002688.1_cds_AED90712.1_37747",187.790547973487,1.28482391310363,0.258135028233255,50.4970562225514,3.73691622967915e-09,3.15232239699872e-08
"lcl|CP002684.1_cds_AEE29016.1_2558",35309.7905774408,-0.430825176867313,0.0485384482309505,50.4914806714945,3.74655365498948e-09,3.15946483482618e-08
"lcl|CP002685.1_cds_AEC09822.1_18702",3479.33382689098,-0.0748882751024362,0.0681742304993483,50.4284343199905,3.8572691422279e-09,3.25181521628045e-08
"lcl|CP002686.1_cds_AEE79412.1_28215",557.765047787123,-0.179974751687739,0.205225545916492,50.4194920633861,3.87323443621843e-09,3.26425508496036e-08
"lcl|CP002686.1_cds_AEE74512.1_21520",107.130676272218,0.0350723715172119,0.23261766098025,50.4171468877796,3.87743234667549e-09,3.26677305762042e-08
"lcl|CP002686.1_cds_AEE74969.1_22168",147.704426240958,-0.287671503453187,0.205254205044858,50.407304175395,3.89510050322804e-09,3.28063472649415e-08
"lcl|CP002688.1_cds_AED90874.1_37970",409.00529488158,-0.427763400612588,0.310199075758722,50.3972646769686,3.91320455817877e-09,3.29485476741977e-08
"lcl|CP002685.1_cds_AEC10311.1_19393",4561.25460345859,-0.263335648017815,0.0754164191412951,50.3959804377772,3.91552644617164e-09,3.29578175515926e-08
"lcl|CP002688.1_cds_AED93655.1_41787",2478.18189198972,0.501876785328877,0.0995941238063868,50.3901441311896,3.92609572384633e-09,3.30364800403703e-08
"lcl|CP002687.1_cds_AEE83113.1_31505",1358.50548298303,-0.238697574059404,0.102923787665007,50.3671403695826,3.96803207563483e-09,3.33789522747543e-08
"lcl|CP002685.1_cds_ANM63145.1_17820",3026.74725205161,-0.10189763123505,0.0621130356095623,50.3628853343754,3.97583787818158e-09,3.34341955400728e-08
"lcl|CP002685.1_cds_AEC10921.1_20209",1096.08687874221,-0.979200143116149,0.126785804282861,50.3564823934504,3.98761283309563e-09,3.3522771976513e-08
"lcl|CP002686.1_cds_AEE75509.1_22902",30.8197660320221,-0.807206707207481,0.228296781489591,50.3438933817579,4.01086535538764e-09,3.3707751993566e-08
"lcl|CP002684.1_cds_AEE30769.1_4914",304.03131429932,-0.899207016502381,0.40568438658899,50.3363702616847,4.02482538018289e-09,3.38145460045618e-08
"lcl|CP002686.1_cds_AEE78805.1_27432",6954.15620473827,0.534313290114897,0.0758414024078073,50.3196531398456,4.05601953729998e-09,3.40660209676028e-08
"lcl|CP002684.1_cds_AEE30802.1_4961",1008.09213359217,0.759368250471506,0.184553523920344,50.3112903860342,4.07171473620576e-09,3.41872060930445e-08
"lcl|CP002684.1_cds_ANM58243.1_5998",523.302662545065,-0.381134705328933,0.124427885478292,50.3061450717447,4.08140151253523e-09,3.42578832180896e-08
"lcl|CP002686.1_cds_AEE79642.1_28552",1670.08176934796,-0.236450945983018,0.147581075360554,50.2888794582794,4.11407459921555e-09,3.45213956267406e-08
"lcl|CP002688.1_cds_AED91191.1_38411",371.025234280819,-0.229169752227815,0.0899389744510775,50.2864854800642,4.11862544348481e-09,3.45488425175354e-08
"lcl|CP002687.1_cds_AEE83098.1_31489",300.175343582024,0.299468058031976,0.121289394029995,50.2617839908555,4.16587579507569e-09,3.49234941653022e-08
"lcl|CP002688.1_cds_AED90594.1_37580",1338.6166496117,0.174667590799376,0.117309277470653,50.2621050458415,4.16525821193407e-09,3.49234941653022e-08
"lcl|CP002688.1_cds_AED92012.2_39561",31.8587219489535,-0.586619658144684,0.251138584470911,50.2470074583656,4.19439898654543e-09,3.51516939592696e-08
"lcl|CP002686.1_cds_AEE77375.1_25486",472.069605711745,0.176113782574813,0.144785245213577,50.2313156361183,4.22490207296366e-09,3.53963397137123e-08
"lcl|CP002684.1_cds_AEE35849.1_11754",7236.42053022052,0.0628462985563503,0.0655309941700088,50.1924250601951,4.30145712467297e-09,3.60265385117661e-08
"lcl|CP002686.1_cds_AEE77958.1_26281",192.493745460413,0.0860472723508859,0.15850122163758,50.1810554749535,4.3240978808607e-09,3.62049312022189e-08
"lcl|CP002686.1_cds_ANM64076.1_26895",429.951129513407,0.979508341220654,0.582530194929312,50.1755920606348,4.33501962516674e-09,3.6265106822217e-08
"lcl|CP002686.1_cds_AEE73824.1_20583",1184.27406562476,0.318307701457508,0.0868480444498714,50.1764828188969,4.33323706372073e-09,3.6265106822217e-08
"lcl|CP002684.1_cds_AEE28456.1_1787",319.490157277034,-0.119782279660098,0.127647150590034,50.1754443728036,4.33531524469491e-09,3.6265106822217e-08
"lcl|CP002684.1_cds_AEE34677.1_10208",377.795824866799,-0.217491462239766,0.108994046893427,50.1734810406816,4.33924706012101e-09,3.62867519023874e-08
"lcl|CP002686.1_cds_AEE75244.1_22538",57.0329103336351,-0.326166442347414,0.238168033375509,50.163246500761,4.35980060990655e-09,3.64473390101633e-08
"lcl|CP002684.1_cds_AEE32333.1_7005",2582.20915703476,-0.132266050154015,0.0875030274834549,50.1510804153123,4.38435944265499e-09,3.66412999365414e-08
"lcl|CP002688.1_cds_AED95193.1_43839",383.427698142779,0.15049978072142,0.11840403126898,50.1440476365437,4.39861885659495e-09,3.6749092359927e-08
"lcl|CP002688.1_cds_ANM71032.1_43519",2549.69234704035,0.185916073858092,0.138581494921654,50.0942410240804,4.50093634579031e-09,3.75922882791657e-08
"lcl|CP002684.1_cds_AEE31291.1_5603",257.75854808127,0.183817509633358,0.126083947452507,50.084693373304,4.5208192633577e-09,3.7746673428728e-08
"lcl|CP002686.1_cds_AEE78380.1_26860",686.695563850854,0.255175686659762,0.0711655156184265,50.0632218395438,4.56585392887391e-09,3.8099122397534e-08
"lcl|CP002688.1_cds_AED90814.1_37891",707.074622299929,-0.0671730731868109,0.0601042170996084,50.0636462042889,4.56495954488366e-09,3.8099122397534e-08
"lcl|CP002688.1_cds_AED96196.1_45213",96.0375132053238,0.130572324045354,0.363106781859737,50.0579076328182,4.57706885832795e-09,3.81809013478692e-08
"lcl|CP002685.1_cds_AEC05474.1_12772",396.807470097947,0.14618065634575,0.124859038758318,50.047577635071,4.5989475549083e-09,3.83515570890314e-08
"lcl|CP002688.1_cds_AED93038.1_40948",37.8436760941553,-0.04736163292218,0.643399932192614,50.0367987040347,4.62188820099499e-09,3.85309604995858e-08
"lcl|CP002686.1_cds_AEE78303.1_26749",252.460942311214,-0.219710955383492,0.177452912459451,50.0295879847442,4.63729829751186e-09,3.86474931284456e-08
"lcl|CP002688.1_cds_AED93313.1_41348",768.132531612196,-0.159473027963451,0.0857947683959333,50.0118907305371,4.67533665651896e-09,3.89524807734792e-08
"lcl|CP002687.1_cds_AEE83166.1_31579",241.899141166119,0.0169356526525589,0.145571334783474,49.977848944548,4.74938231709684e-09,3.95571818166344e-08
"lcl|CP002686.1_cds_AEE75230.1_22522",2640.60473700041,-0.226487953698322,0.121395670836918,49.9722046964176,4.76177179820633e-09,3.9648139395676e-08
"lcl|CP002685.1_cds_AEC10694.1_19896",423.116030681921,0.00851336696052863,0.197825262873983,49.9306413457438,4.85400328222141e-09,4.0403627690498e-08
"lcl|CP002684.1_cds_AEE32623.1_7400",2354.51673325527,0.253151390267604,0.0678291044418783,49.9226982242658,4.87183109505726e-09,4.05395217570825e-08
"lcl|CP002688.1_cds_AED90421.1_37351",54.9726754909037,-0.418778239537222,0.761422492796841,49.9133421164322,4.89291397425925e-09,4.07024098062108e-08
"lcl|CP002684.1_cds_AEE30935.1_5143",667.643574753657,0.336970256328428,0.089217782295853,49.9038562881161,4.91438198308646e-09,4.08684002623031e-08
"lcl|CP002684.1_cds_AEE30249.1_4232",127.938417257094,-0.0638305356807853,0.152747356508499,49.8818406499295,4.96456945909531e-09,4.12730483458019e-08
"lcl|CP002684.1_cds_AEE34832.1_10413",40.4650270311334,0.828557702365443,0.212637311597035,49.8784604623833,4.97232013001782e-09,4.13247566470755e-08
"lcl|CP002686.1_cds_AEE78470.1_26977",1385.80782353154,-0.116229480649969,0.053537678016435,49.8559089454718,5.02433959060035e-09,4.17442360445263e-08
"lcl|CP002687.1_cds_AEE85536.1_34947",1271.37245584058,-0.474290920376684,0.0728526190378597,49.8515176096219,5.03453196757188e-09,4.18160479792724e-08
"lcl|CP002684.1_cds_AEE35242.1_10939",765.494151655671,0.343847178512258,0.0985805077478453,49.8455295868393,5.04846349817283e-09,4.19188630174338e-08
"lcl|CP002684.1_cds_AEE28125.1_1333",378.57639345439,-0.462507146056224,0.122930832839419,49.8433678169818,5.05350243105422e-09,4.19477996998394e-08
"lcl|CP002686.1_cds_AEE79908.1_28917",812.878008277604,0.205799282274562,0.245715849516887,49.7989250171799,5.15821333419259e-09,4.28038151685197e-08
"lcl|CP002687.1_cds_AEE85804.1_35297",494.353901610494,0.399629605118044,0.0813628270243628,49.7959459447129,5.16530910129983e-09,4.28495248557122e-08
"lcl|CP002684.1_cds_AEE28394.1_1695",61.2424446114491,0.153345559392728,0.245160098663966,49.77545990243,5.21436835526078e-09,4.32432133277756e-08
"lcl|CP002685.1_cds_AEC08799.1_17324",1471.65833558368,-0.14680778239423,0.0851372393921795,49.7640731928099,5.24183733162764e-09,4.34576649047778e-08
"lcl|CP002688.1_cds_AED96068.1_45035",580.953749435155,0.468058192748446,0.065352086503197,49.7516804274995,5.27189718404884e-09,4.36934579632221e-08
"lcl|CP002688.1_cds_AED98052.1_47683",1748.35584279267,-0.130973455895229,0.0983349973612532,49.7502347768219,5.27541491889044e-09,4.37091928546742e-08
"lcl|CP002687.1_cds_AEE84197.1_33101",97.3206725848933,-0.25442577191806,0.205111379804837,49.7297031146941,5.32562833065645e-09,4.41116941263394e-08
"lcl|CP002685.1_cds_AEC10356.1_19448",8250.35934491527,0.247452828124649,0.064564446073273,49.7289663112599,5.32743912501157e-09,4.41131569756327e-08
"lcl|CP002687.1_cds_AEE87050.1_37009",1459.41535645759,-0.01569118764017,0.0705608966080426,49.7179553747913,5.35457320500296e-09,4.43242407530972e-08
"lcl|CP002687.1_cds_AEE82069.1_30083",347.440596374453,0.29345727192465,0.100428116349548,49.7104733018423,5.3730897028931e-09,4.44638821091038e-08
"lcl|CP002684.1_cds_AEE28467.1_1807",47.5262098793468,-0.104661151583447,0.19194623995743,49.6911231435861,5.42127355151725e-09,4.48488686024078e-08
"lcl|CP002684.1_cds_ANM58681.1_7635",436.83927123366,0.219802527220401,0.103742914133916,49.674665182575,5.46259423171159e-09,4.51768592802766e-08
"lcl|CP002686.1_cds_AEE76521.1_24298",1065.16808546268,-0.190727451405185,0.118211572977969,49.6713083288142,5.47106067506048e-09,4.52330204785858e-08
"lcl|CP002685.1_cds_AEC08389.1_16751",1571.30217247403,-0.209534011549134,0.0926200446073033,49.6664089596877,5.48344102768752e-09,4.5321496356827e-08
"lcl|CP002685.1_cds_AEC09810.1_18682",549.065359755407,0.0415104705986969,0.113553982160763,49.6572477198803,5.5066657747491e-09,4.54995212499471e-08
"lcl|CP002684.1_cds_AEE34203.1_9580",29.4320075457269,0.854008925183989,0.758778259004715,49.6459508603538,5.53543955489103e-09,4.5723272749305e-08
"lcl|CP002684.1_cds_AEE29481.1_3183",247.305853719011,0.417633154761865,0.141341068352915,49.6432451335532,5.54235341363104e-09,4.57663775000172e-08
"lcl|CP002685.1_cds_AEC05614.1_12973",1327.99276448313,0.303031591832717,0.266059571349102,49.6358967137517,5.56117405206477e-09,4.59077468995218e-08
"lcl|CP002688.1_cds_AED97984.1_47597",4338.59147841564,0.408523758722012,0.120366932856591,49.6332440906715,5.56798353450342e-09,4.59499075299252e-08
"lcl|CP002685.1_cds_AEC09428.1_18154",859.090392150779,-0.860046505242514,0.110102586696822,49.6266970205959,5.5848259365565e-09,4.60748139765911e-08
"lcl|CP002688.1_cds_AED95593.1_44400",2421.1788006842,-0.491578940628794,0.0963820787547306,49.6082445350705,5.63256880962964e-09,4.64544950953689e-08
"lcl|CP002686.1_cds_AEE79621.1_28522",3144.10903690984,-0.479066027794695,0.10248960029705,49.6047513006274,5.64165267685193e-09,4.65152023087786e-08
"lcl|CP002684.1_cds_AEE30255.1_4239",186.266850029189,0.765236595467964,0.146117433937061,49.5991684927935,5.65620062524222e-09,4.66209098252789e-08
"lcl|CP002684.1_cds_AEE32904.1_7785",677.977959882567,0.274862964558206,0.0948220600348278,49.588366260592,5.68445582729357e-09,4.68394995732487e-08
"lcl|CP002688.1_cds_AED96338.1_45407",486.709821480733,-0.244884365695482,0.0840108693678262,49.5851604496572,5.6928682412595e-09,4.68945026867742e-08
"lcl|CP002688.1_cds_ANM70552.1_45758",1203.39082003087,0.0540248781059164,0.0570536960408749,49.5793473183987,5.70815421727693e-09,4.70060753328778e-08
"lcl|CP002685.1_cds_AEC09325.1_18003",1014.83638321683,-0.425538144827273,0.135995086809096,49.5681949643076,5.73759459170347e-09,4.7234104424655e-08
"lcl|CP002686.1_cds_AEE74820.1_21970",12726.5838399301,-0.174806103608183,0.0398948497129651,49.5602568459766,5.75864204604789e-09,4.73929217655539e-08
"lcl|CP002684.1_cds_AEE36294.1_12370",5139.5996178477,-0.271932068572538,0.0379369387796916,49.5381853294005,5.81756860228723e-09,4.78632876714848e-08
"lcl|CP002686.1_cds_ANM63901.1_26901",166.518777717633,-0.00697603890191094,0.116374327107914,49.5273952743763,5.84659418560986e-09,4.80874355412409e-08
"lcl|CP002684.1_cds_AEE28382.1_1682",1836.35000234635,0.457737911491998,0.106351548147273,49.493177379937,5.9395992417036e-09,4.88375089645285e-08
"lcl|CP002687.1_cds_AEE86836.1_36718",69.8941721422322,3.57694714455904,0.444085525625745,49.4865092045522,5.95789441096869e-09,4.89730212331574e-08
"lcl|CP002684.1_cds_AEE33397.1_8447",1586.94721772763,0.0443039227777965,0.0602445239346875,49.4683599371749,6.0079746404298e-09,4.93696400133218e-08
"lcl|CP002688.1_cds_AED97180.1_46516",239.277972482131,0.237991750398924,0.165068053540534,49.4654177606399,6.01613256225951e-09,4.94216318885068e-08
"lcl|CP002686.1_cds_AEE79323.1_28107",226.87469073047,-1.12348233274578,0.160232315744545,49.4527355872515,6.05142358831977e-09,4.96964187231834e-08
"lcl|CP002688.1_cds_AED97341.1_46742",600.909068581854,-0.412260640352973,0.0913247132356436,49.4224604357555,6.13650732359627e-09,5.03798292862402e-08
"lcl|CP002687.1_cds_AEE85591.1_35027",390.872754847617,-0.0988920154308897,0.131720215502965,49.4063306331002,6.18232334598655e-09,5.07405401038495e-08
"lcl|CP002687.1_cds_ANM66294.1_35632",1462.72094790807,0.296784073937365,0.0558965983908198,49.4038158425637,6.18949715170716e-09,5.0783977542001e-08
"lcl|CP002687.1_cds_ANM67547.1_31277",436.234531056535,0.107340570292431,0.0941384267802572,49.4024397598366,6.19342613844779e-09,5.08007733762563e-08
"lcl|CP002686.1_cds_AEE75679.1_23125",316.937698303605,-0.0611025673994344,0.185843210393358,49.3937108440051,6.21840685598328e-09,5.09901806410731e-08
"lcl|CP002686.1_cds_AEE77056.1_25029",415.429509126357,0.0402879564737334,0.100063184411494,49.3790271874421,6.2606557629854e-09,5.13210269256083e-08
"lcl|CP002684.1_cds_AEE35419.1_11177",97.70268430139,-0.252450122813376,0.150629533750223,49.3716878244825,6.28188021279435e-09,5.14793790115879e-08
"lcl|CP002686.1_cds_AEE78733.1_27327",42647.8864583305,0.679685383704206,0.109757771366732,49.3609930094342,6.31293660344827e-09,5.17181822984773e-08
"lcl|CP002684.1_cds_AEE34035.1_9337",1255.58341309954,-0.230389523462884,0.0650442673940457,49.3561613181048,6.32701735071791e-09,5.18178113972328e-08
"lcl|CP002686.1_cds_AEE74087.1_20944",617.77545255998,-0.14715011979876,0.0711963981794891,49.3350029664232,6.38904753774953e-09,5.23099633709465e-08
"lcl|CP002688.1_cds_AED90392.1_37310",190.245129691468,-0.18214970855121,0.242187092980301,49.3254093384484,6.41737260437037e-09,5.25259418078756e-08
"lcl|CP002685.1_cds_AEC08532.1_16955",710.67341185836,0.260259701052293,0.106360346935118,49.3198909108727,6.43372234608019e-09,5.26438014580444e-08
